,energy_demand,solar_irradiance,wind_speed,rate_consumption_charge
128,121.43971023174399,14.9637,17.712,0.6
129,101.30349901214899,59.2476,17.208000000000002,0.6
130,100.03414493791902,118.4258,15.624,0.6
131,95.332124886891,43.0343,11.196,0.6
132,90.87804887169996,29.0526,8.316,0.6
133,87.76456808506097,83.094,13.895999999999999,0.6
134,87.22649768433102,248.3368,10.08,0.6
135,93.46088787339005,25.2711,8.1,0.6
136,117.37681454844012,29.7457,6.6240000000000006,0.6
137,163.38903149709998,12.5494,8.64,0.8999999999999999
138,190.2584265473801,0.4845,15.624,0.8999999999999999
139,185.65052640622,0.0487,14.76,0.8999999999999999
140,172.96488260481001,0.0734,10.152,0.8999999999999999
141,158.83692188606994,0.0665,7.704000000000001,0.8999999999999999
142,131.56190544508,0.0541,4.212,0.6
143,105.08901562674798,0.0889,4.32,0.6
144,80.040628910681,0.0618,8.46,0.6
145,70.77548833554499,0.051,9.684,0.6
146,68.32825612843301,0.058,17.244,0.6
147,69.220108396697,0.0402,23.868,0.6
148,71.45747193534899,0.0657,25.092,0.6
149,79.404316669639,0.0781,25.668,0.6
150,108.09397223046797,0.0688,24.156,0.6
151,133.45218128696,0.6461,22.68,0.6
152,123.88932164694899,56.1717,21.276,0.6
153,106.13300300122701,222.8231,18.936,0.6
154,106.03447014511606,391.7982,14.832,0.6
155,102.84135206564301,450.1983,13.32,0.6
156,98.21074367686403,497.0485,15.012,0.6
157,94.20617567356496,575.4548,18.576,0.6
158,92.82763464671795,506.5141,15.840000000000002,0.6
159,98.93278961369197,383.5784,14.832,0.6
160,122.52529028817007,260.027,15.659999999999998,0.6
161,169.48956715668993,62.2924,15.984000000000002,0.8999999999999999
162,195.35542458621993,0.82,13.536,0.8999999999999999
163,190.45966558395003,0.0448,10.872,0.8999999999999999
164,177.71827352492997,0.0595,11.088000000000001,0.8999999999999999
165,163.82414852015998,0.0835,6.6240000000000006,0.8999999999999999
166,135.89402515567002,0.085,3.744,0.6
167,107.459571532873,0.1128,2.8800000000000003,0.6
168,80.40194824934802,0.1252,0.792,0.6
169,70.519478046806,0.0812,1.296,0.6
170,67.683763460855,0.0719,2.3040000000000003,0.6
171,67.55012273926899,0.0541,2.556,0.6
172,69.12580168856701,0.0487,6.6240000000000006,0.6
173,77.06040314432205,0.1044,11.735999999999999,0.6
174,106.14850726843599,0.0827,10.8,0.6
175,133.22967814995,0.9412,9.18,0.6
176,123.10820155417898,61.0213,9.936,0.6
177,105.81356411752199,232.4601,8.532,0.6
178,106.65005984994703,390.6287,7.092,0.6
179,102.948590137304,507.7939,6.408,0.6
180,97.70573205499205,565.8442,7.74,0.6
181,93.16585665767896,565.6943,7.632000000000001,0.6
182,91.62284515807195,507.9386,9.107999999999999,0.6
183,97.717600347967,392.4966,10.368,0.6
184,121.75002357170008,206.4418,12.888,0.6
185,170.08222581293003,30.4268,16.632,0.8999999999999999
186,195.58001283202998,0.6896,20.448,0.8999999999999999
187,191.18027013857,0.0634,14.256,0.8999999999999999
188,178.78842556713997,0.0757,4.356,0.8999999999999999
189,165.1162278329999,0.1043,3.2760000000000002,0.8999999999999999
190,137.67698216739996,0.0417,3.9600000000000004,0.6
191,109.98136814476105,0.1422,5.58,0.6
192,82.43784977726098,0.1345,7.056,0.6
193,73.13046036540202,0.0966,9.0,0.6
194,70.81049467573199,0.0773,7.416,0.6
195,71.556162191255,0.0796,3.384,0.6
196,73.357088592267,0.0,0.0,0.6
197,81.22648164455,0.0,2.9160000000000004,0.6
198,109.088248587568,0.0,3.8880000000000003,0.6
199,136.33097123553998,0.7085,4.212,0.6
200,122.80289254222203,29.5637,5.148,0.6
201,102.70708240052106,126.6949,4.6080000000000005,0.6
202,102.39500011051203,237.8208,8.64,0.6
203,96.30259315389199,336.8449,14.22,0.6
204,91.12183284172897,354.2034,16.272,0.6
205,86.99783652437196,248.1241,6.6240000000000006,0.6
206,85.99995608916397,238.7921,9.468,0.6
207,92.48125295453401,149.1744,11.268,0.6
208,116.61073588536006,86.3266,13.212,0.6
209,164.23142224404003,4.7678,12.312,0.8999999999999999
210,190.05278727766,0.1283,9.9,0.8999999999999999
211,185.29312924327996,0.0626,10.008,0.8999999999999999
212,172.86553527166996,0.0827,10.08,0.8999999999999999
213,158.90586651378996,0.0757,9.828,0.8999999999999999
214,131.74636583555,0.0688,15.444,0.6
215,105.63409611982297,0.0742,18.36,0.6
216,80.29246984167001,0.078,10.296,0.6
217,71.26633082058002,0.0479,8.172,0.6
218,69.120396828861,0.0603,10.26,0.6
219,69.67702526891699,0.0371,17.64,0.6
220,71.28711629882403,0.0471,21.240000000000002,0.6
221,78.75518424055902,0.0572,34.236,0.6
222,102.14096262218803,0.0734,30.996,0.6
223,131.51316038401004,0.5548,29.556000000000004,0.6
224,119.63092989071001,16.149,30.636,0.6
225,99.092527402552,72.411,29.988,0.6
226,99.012094883319,243.7297,25.416,0.6
227,95.12781627045499,328.7902,22.788,0.6
228,91.14052683045195,320.1031,24.984,0.6
229,87.49462975708397,315.3517,14.472,0.6
230,86.86682742401803,257.091,17.172,0.6
231,93.196388103572,128.1291,19.152,0.6
232,116.98452464118009,87.1411,19.476000000000003,0.6
233,163.72672040748998,27.0587,19.404,0.8999999999999999
234,189.80729589779003,0.3809,21.132,0.8999999999999999
235,185.15051799569005,0.0479,23.076,0.8999999999999999
236,172.1630136708201,0.0518,20.52,0.8999999999999999
237,158.11607017057992,0.044,19.116,0.8999999999999999
238,130.51853881544008,0.0456,20.016,0.6
239,103.39984881604501,0.0456,19.404,0.6
240,76.91188005828101,0.0495,16.92,0.6
241,66.92005513375798,0.0525,16.38,0.6
242,64.123697282918,0.0456,15.120000000000001,0.6
243,64.27340885091799,0.0587,12.996,0.6
244,65.32248424031701,0.0533,11.484,0.6
245,72.45526991783,0.0727,9.684,0.6
246,97.74093922487698,0.0781,8.892000000000001,0.6
247,125.48544080174999,1.1002,16.272,0.6
248,116.00502275684296,52.8948,21.096,0.6
249,97.813807606799,287.9577,19.368,0.6
250,97.43472904617802,361.1731,9.18,0.6
251,93.89098830708498,366.293,2.16,0.6
252,90.29394199579397,393.425,6.372,0.6
253,86.809833136058,302.7185,24.156,0.6
254,86.05712505418497,287.9824,31.319999999999997,0.6
255,92.12755282740801,275.552,30.96,0.6
256,115.95716323540006,195.0904,29.556000000000004,0.6
257,160.60979528572994,37.4254,26.352,0.8999999999999999
258,188.73454393576,0.6471,23.868,0.8999999999999999
259,183.78343694356994,0.0525,24.12,0.8999999999999999
260,170.61450464293006,0.0456,22.356,0.8999999999999999
261,156.42056358971996,0.0294,19.512,0.8999999999999999
262,128.50927936725003,0.0325,16.524,0.6
263,101.14179827387699,0.058,16.92,0.6
264,74.443018514425,0.0765,24.840000000000003,0.6
265,64.55221703892002,0.0688,24.876,0.6
266,61.48636643140901,0.119,25.164,0.6
267,61.66463681070502,0.1098,19.368,0.6
268,62.72438697772703,0.0371,18.36,0.6
269,69.974942120946,0.1105,23.003999999999998,0.6
270,95.488944684728,0.1136,24.264000000000003,0.6
271,123.01565373988002,0.9883,18.791999999999998,0.6
272,114.41619219649198,64.9379,15.48,0.6
273,96.68556347759397,249.0424,12.816,0.6
274,95.811940068316,413.8966,15.876000000000001,0.6
275,93.01744793975499,532.0368,16.884,0.6
276,89.55800779264294,596.7625,17.1,0.6
277,85.986689610215,601.4681,24.732,0.6
278,85.235051316199,540.0253,25.38,0.6
279,91.752666285792,427.1961,25.992,0.6
280,116.02069638476004,266.9982,24.408,0.6
281,162.27214634229992,80.0809,23.112000000000002,0.8999999999999999
282,189.19055550283005,0.6718,21.852,0.8999999999999999
283,184.68804755841998,0.0549,20.232,0.8999999999999999
284,171.80696493088,0.0711,18.18,0.8999999999999999
285,157.65097249455994,0.0819,16.092,0.8999999999999999
286,129.86443253373008,0.0634,13.356,0.6
287,102.57733650660397,0.0873,9.036,0.6
288,75.89568514386002,0.0,5.832000000000001,0.6
289,66.484750435392,0.0788,5.328,0.6
290,63.966405330791034,0.0665,4.5,0.6
291,64.46782935974196,0.1059,2.556,0.6
292,66.21179881739499,0.0,5.4,0.6
293,74.04857689695801,0.0,6.372,0.6
294,101.52779727989302,0.16,6.516,0.6
295,127.42233194293998,4.4086,17.964000000000002,0.6
296,116.91053744381205,22.0873,14.976,0.6
297,97.50231488599498,127.0543,8.712,0.6
298,97.170365710974,272.4195,8.316,0.6
299,93.45045700670397,428.2502,13.392000000000001,0.6
300,89.29980235651998,515.1719,16.884,0.6
301,85.96462648645499,546.7215,19.8,0.6
302,85.24738257245102,522.972,17.712,0.6
303,91.70656369746399,292.3022,16.596,0.6
304,115.60397879895007,102.3317,16.704,0.6
305,162.08417175742997,67.3503,17.1,0.8999999999999999
306,188.45477589132005,1.2785,19.008000000000003,0.8999999999999999
307,183.87724162653996,0.0626,23.471999999999998,0.8999999999999999
308,171.0310429113,0.0788,22.176000000000002,0.8999999999999999
309,157.35252007455003,0.0626,22.284000000000002,0.8999999999999999
310,130.20895573460007,0.0332,22.536,0.6
311,103.34573252905602,0.0556,21.096,0.6
312,78.27131053618297,0.0796,16.704,0.6
313,69.24469944409499,0.0757,14.76,0.6
314,66.799266333204,0.0688,15.48,0.6
315,67.277093108994,0.0997,14.76,0.6
316,69.05017226509801,0.0804,14.472,0.6
317,76.421390961314,0.0626,15.768,0.6
318,103.320121780062,0.017,20.304,0.6
319,130.28317790686003,0.8747,19.152,0.6
320,122.03657579593902,56.5337,17.856,0.6
321,104.57036070314203,209.7581,12.096,0.6
322,105.66202227967602,354.108,9.0,0.6
323,100.46642073333794,402.7747,8.568,0.6
324,95.834302121216,453.8463,5.436,0.6
325,91.92988629876095,580.3834,3.8880000000000003,0.6
326,90.72644864373792,436.2183,3.204,0.6
327,96.732765688272,373.9721,3.708,0.6
328,120.35087844499003,198.8485,4.572,0.6
329,165.8160095404599,63.7532,7.776000000000001,0.8999999999999999
330,192.84790675352,1.1058,14.472,0.8999999999999999
331,188.05728468552002,0.0641,19.692,0.8999999999999999
332,174.75550800960997,0.0325,23.184,0.8999999999999999
333,160.25411907294998,0.0811,22.176000000000002,0.8999999999999999
334,131.4466334179799,0.0749,22.176000000000002,0.6
335,102.995716472356,0.0425,22.968,0.6
336,75.858301559801,0.0046,20.88,0.6
337,66.22776376899898,0.1005,22.284000000000002,0.6
338,63.56740118365001,0.0703,25.776,0.6
339,63.88995041892199,0.0155,27.072,0.6
340,65.723662523784,0.0966,25.848,0.6
341,73.33902848855203,0.0819,22.752000000000002,0.6
342,99.56809516484302,0.0448,20.196,0.6
343,127.5654597633,0.0788,21.06,0.6
344,119.12151853704299,13.3707,20.952,0.6
345,101.40358422277801,82.7291,18.324,0.6
346,101.19621278555007,111.1941,21.744,0.6
347,97.63224620362497,313.9606,16.632,0.6
348,93.788439231749,288.2296,18.936,0.6
349,90.22745588067697,428.2082,9.504000000000001,0.6
350,89.27628041345893,525.4692,6.228,0.6
351,95.35605786718395,363.1114,14.904,0.6
352,119.19024831534001,200.6701,21.96,0.6
353,164.58427487411006,94.2996,24.372,0.8999999999999999
354,192.19089821863994,1.7677,22.715999999999998,0.8999999999999999
355,187.6889860423399,0.0085,21.888,0.8999999999999999
356,174.4662937765699,0.0549,26.892,0.8999999999999999
357,159.93838739783996,0.0811,38.052,0.8999999999999999
358,131.46753527831,0.0896,46.980000000000004,0.6
359,103.50392582262205,0.0981,49.608,0.6
360,75.86747083472602,0.0873,48.996,0.6
361,66.90033840357401,0.102,38.988,0.6
362,64.62273162286297,0.0827,22.86,0.6
363,65.44051352931902,0.0618,34.524,0.6
364,67.15412877752,0.0742,40.392,0.6
365,74.685097994298,0.0672,34.596,0.6
366,102.98157143976502,0.0502,29.52,0.6
367,129.02580501495004,0.1877,29.232,0.6
368,117.90960788556299,26.2628,24.552000000000003,0.6
369,98.91134764604598,151.6306,18.791999999999998,0.6
370,98.41684606726506,254.8762,15.048,0.6
371,93.41962580636995,465.1796,10.8,0.6
372,89.64342443806795,428.2467,6.84,0.6
373,86.21556424884096,538.5006,4.572,0.6
374,85.52729522421001,447.9014,5.076,0.6
375,92.13630834088902,252.9867,7.2,0.6
376,116.03934964892008,158.0313,9.9,0.6
377,162.25338550254003,98.0615,10.692,0.8999999999999999
378,189.43112310821004,1.0123,12.852,0.8999999999999999
379,184.44665815523996,0.044,16.272,0.8999999999999999
380,171.62684717630003,0.0742,15.588000000000001,0.8999999999999999
381,157.56619806171994,0.0742,19.08,0.8999999999999999
382,129.99424849832005,0.0719,16.704,0.6
383,102.75391125335993,0.0734,16.38,0.6
384,76.32224461890104,0.0711,25.056,0.6
385,66.68211059520402,0.078,27.432000000000002,0.6
386,63.96844606098001,0.0781,23.112000000000002,0.6
387,64.11329240394699,0.0325,20.664,0.6
388,65.27681191634301,0.0549,21.564,0.6
389,72.416927617171,0.0773,22.14,0.6
390,98.328341067962,0.0711,25.02,0.6
391,125.70511073272003,1.2621,27.432000000000002,0.6
392,115.901837869434,52.0423,28.044,0.6
393,97.757711276734,212.7041,25.92,0.6
394,96.15245105744003,363.0552,24.192,0.6
395,92.60006853501294,481.1917,2.8080000000000003,0.6
396,88.64286797246999,442.7137,14.76,0.6
397,85.31838998603797,582.468,20.772,0.6
398,84.78689527197702,520.1594,5.184,0.6
399,91.13420158019206,368.164,15.408000000000001,0.6
400,115.02479972371012,126.9431,19.152,0.6
401,159.82042493408997,75.8832,15.768,0.8999999999999999
402,188.07240154874003,0.884,17.28,0.8999999999999999
403,183.55464640731992,0.0046,19.872,0.8999999999999999
404,170.36259567843007,0.0348,18.540000000000003,0.8999999999999999
405,155.99208203869003,0.0865,17.928,0.8999999999999999
406,127.77747772945004,0.061,15.840000000000002,0.6
407,99.842046725371,0.0896,13.392000000000001,0.6
408,72.30554372165302,0.0734,13.068,0.6
409,61.71014410207901,0.0502,12.384,0.6
410,58.52805031396202,0.0981,9.792000000000002,0.6
411,58.533629266938995,0.0788,6.8759999999999994,0.6
412,59.759366196497005,0.0796,6.6240000000000006,0.6
413,67.39784015347,0.0688,8.784,0.6
414,93.964471211001,0.0201,7.2,0.6
415,120.71502713643002,0.323,3.24,0.6
416,111.428524813002,19.357,2.556,0.6
417,94.10206092379896,181.9962,4.5360000000000005,0.6
418,93.56429985858905,226.0588,10.548,0.6
419,91.28538264877797,284.8014,18.720000000000002,0.6
420,88.394221928473,407.1845,19.368,0.6
421,85.355472704239,444.5064,11.592,0.6
422,84.80854635036202,337.9828,9.72,0.6
423,91.08617988631603,180.2911,9.18,0.6
424,114.95343778092005,82.5153,12.6,0.6
425,159.54268598405008,23.2819,17.712,0.8999999999999999
426,187.88159160098004,0.6438,28.224,0.8999999999999999
427,183.39198352248997,0.0278,28.8,0.8999999999999999
428,170.12945079159002,0.0286,27.036,0.8999999999999999
429,155.50304151957,0.0255,24.876,0.8999999999999999
430,127.32605264252012,0.0147,23.976000000000003,0.6
431,100.05821428323799,0.0294,21.78,0.6
432,73.31083663372702,0.0348,16.56,0.6
433,63.406690721424994,0.034,14.4,0.6
434,60.26679373572899,0.041,12.96,0.6
435,60.280754306456,0.044,8.316,0.6
436,61.527567209652986,0.0572,7.38,0.6
437,68.86829736333002,0.0487,9.684,0.6
438,95.32176661672801,0.0541,11.735999999999999,0.6
439,122.72910475728007,1.3777,13.104000000000001,0.6
440,114.32099259899802,63.8685,13.536,0.6
441,97.20668366011793,240.9316,12.888,0.6
442,97.07305166842204,311.7619,11.16,0.6
443,93.83549246203097,271.8514,5.760000000000001,0.6
444,89.82929113537095,194.7502,2.3040000000000003,0.6
445,86.36220245453103,278.8215,1.836,0.6
446,85.55099500399402,253.9415,2.8080000000000003,0.6
447,91.898371989762,127.9367,5.112,0.6
448,115.87971553031004,63.7226,9.036,0.6
449,161.49544549756996,27.048,9.684,0.8999999999999999
450,189.06017819228003,0.8526,11.448,0.8999999999999999
451,184.52896436795993,0.0294,11.520000000000001,0.8999999999999999
452,171.40683425159003,0.0417,10.08,0.8999999999999999
453,157.09371349014987,0.0309,7.596,0.8999999999999999
454,129.30778474655008,0.0317,3.8880000000000003,0.6
455,101.74110626528501,0.0309,4.32,0.6
456,75.20750102549799,0.0371,5.436,0.6
457,65.91165370314702,0.0317,4.32,0.6
458,63.390571188852014,0.0332,4.392,0.6
459,63.83258004854,0.024,4.392,0.6
460,65.19424432080301,0.0286,5.976,0.6
461,72.874709093584,0.0363,5.6160000000000005,0.6
462,97.93221877978901,0.0232,5.688000000000001,0.6
463,125.63727527393002,0.5145,6.12,0.6
464,116.726916616484,29.0262,6.192,0.6
465,99.29252164010599,172.6363,4.104,0.6
466,99.91669667611801,286.6077,7.920000000000001,0.6
467,95.11741016859,212.4512,9.432,0.6
468,91.21423150503395,470.8554,12.312,0.6
469,87.24345730094203,593.9113,9.792000000000002,0.6
470,86.30656606226903,513.2072,11.664000000000001,0.6
471,92.700889806203,386.6142,13.860000000000001,0.6
472,116.72117580291003,211.8651,16.308,0.6
473,163.14832009571992,50.9536,16.956,0.8999999999999999
474,189.92579716867996,2.2652,12.852,0.8999999999999999
475,185.23355555638,0.024,15.696000000000002,0.8999999999999999
476,172.29058653685007,0.0425,23.471999999999998,0.8999999999999999
477,158.02174684552998,0.0587,17.1,0.8999999999999999
478,130.21303515358005,0.0572,12.312,0.6
479,103.202071368187,0.0487,8.64,0.6
480,77.22770096158202,0.0448,9.18,0.6
481,67.282924565362,0.0518,7.848000000000001,0.6
482,64.64631578514098,0.044,5.328,0.6
483,64.934282213838,0.0518,1.62,0.6
484,66.82981233981398,0.0402,5.688000000000001,0.6
485,74.71772456723802,0.0386,1.62,0.6
486,103.84062552233902,0.0518,3.06,0.6
487,130.87535391252,2.2422,6.516,0.6
488,121.13094000086103,39.8519,6.3,0.6
489,102.944266897081,143.9969,3.672,0.6
490,102.889837973267,351.5474,11.448,0.6
491,99.092657995465,541.2569,21.528000000000002,0.6
492,94.80825828302201,571.2465,26.064,0.6
493,90.82514261473293,633.7247,30.743999999999996,0.6
494,89.83032394888794,545.5559,31.716,0.6
495,95.99865482629497,336.9463,31.607999999999997,0.6
496,119.79507266305008,217.5119,31.932,0.6
497,165.94338039020988,64.5876,31.716,0.8999999999999999
498,193.19641615156993,1.548,29.052000000000003,0.8999999999999999
499,189.03821942097,0.0185,25.776,0.8999999999999999
500,176.17457235577996,0.0309,23.904,0.8999999999999999
501,162.09807321891006,0.0332,25.668,0.8999999999999999
502,133.83764663490993,0.0464,24.48,0.6
503,105.54130989577297,0.0363,22.68,0.6
504,78.47093344509301,0.051,20.448,0.6
505,69.36769902885499,0.0734,17.46,0.6
506,67.14705681946198,0.0386,17.46,0.6
507,67.717410435783,0.051,19.259999999999998,0.6
508,69.48716350562398,0.0603,18.36,0.6
509,77.21735152814598,0.075,19.259999999999998,0.6
510,105.22087459666602,0.0827,21.276,0.6
511,131.45935172512,1.3403,24.552000000000003,0.6
512,121.66713161713304,50.7918,28.008000000000003,0.6
513,103.403386935582,142.7856,30.96,0.6
514,102.62683410704597,286.3722,34.164,0.6
515,99.07813972049198,423.8374,36.864000000000004,0.6
516,94.523333536314,480.0003,39.168000000000006,0.6
517,90.23753906263592,423.3572,33.84,0.6
518,88.94956967631691,289.2456,35.208,0.6
519,95.25854376582897,281.2727,34.632,0.6
520,119.21016740522006,238.1915,34.272,0.6
521,165.18564240088995,79.3919,33.84,0.8999999999999999
522,192.63061752769002,1.0565,32.940000000000005,0.8999999999999999
523,188.35477672088,0.0255,32.004000000000005,0.8999999999999999
524,175.60013678531993,0.0162,31.644,0.8999999999999999
525,161.47931280549994,0.0131,29.376,0.8999999999999999
526,133.22082110114002,0.0433,27.0,0.6
527,104.87757795851603,0.0379,24.156,0.6
528,76.76260864614602,0.0587,22.068,0.6
529,67.28033930777104,0.0556,19.152,0.6
530,64.559293892414,0.0549,16.596,0.6
531,64.98646040853697,0.0626,18.684,0.6
532,66.62648786272698,0.0564,18.36,0.6
533,74.144920018131,0.0371,19.692,0.6
534,98.08598908071,0.0402,19.692,0.6
535,125.84425179648004,0.4696,20.916,0.6
536,116.71001525812503,22.3228,20.556,0.6
537,97.99515113129398,77.1897,22.752000000000002,0.6
538,97.06634072609904,143.0952,23.508000000000003,0.6
539,93.17116310818498,233.7449,24.804,0.6
540,88.95259453346593,259.6617,27.684,0.6
541,85.60346706390999,191.1737,29.952,0.6
542,84.98266966708005,268.0678,32.04,0.6
543,91.30395870576602,218.2352,33.300000000000004,0.6
544,115.23485378812008,152.0313,34.74,0.6
545,160.44076061989995,100.9028,32.904,0.8999999999999999
546,188.30519349445996,2.6062,30.312,0.8999999999999999
547,183.71848539112992,0.0224,28.116,0.8999999999999999
548,170.79586185132007,0.0294,29.52,0.8999999999999999
549,156.54261472892992,0.0471,29.16,0.8999999999999999
550,128.68859805922008,0.0371,30.131999999999998,0.6
551,101.60600607455297,0.0317,26.892,0.6
552,75.17927722989504,0.0564,23.688000000000002,0.6
553,65.75277894104899,0.0433,22.68,0.6
554,63.123173479157,0.0355,19.152,0.6
555,63.64020732792,0.0348,15.371999999999998,0.6
556,65.52169324665303,0.041,16.272,0.6
557,72.82923584507,0.0325,17.316,0.6
558,99.06993550191197,0.0479,18.36,0.6
559,126.94813292294,1.0412,19.152,0.6
560,116.81695842608998,68.7788,16.668,0.6
561,97.84312393795203,249.0847,15.803999999999998,0.6
562,97.266938143718,411.2122,20.196,0.6
